"Response ID","Date submitted","Last page","Start language","Seed","Date started","Date last action","You are being invited to partcipate in a research study titled ""Transportation Preferences in Belgium""  This study is being conducted by Universite Libre de Bruxelles (ULB) explicity for scientific purposes.   The purpose of this study is to discover the preferences of Belgian Population in the transportation sector.   The EU data protection law called GDPR regulates how personal data is processed, under that law, I must have your explicit consent, before continuing with this survey.          ","Are you using the bus ?","How often do you take the bus ?","Please answer the following questions  [How much do you care about the type of fuel of the bus that you use or could use ? (diesel, electric, hybrid electric ,hydrogen)]","Please answer the following questions  [How much do you care about the ticket cost of the bus that you use or could use? ]","Please answer the following questions  [How much do you care about the schedule frequency of the bus that you use or could use? ]","Please answer the following questions  [How much do you care about the source of funding of the bus that you are using ? (Regional, Federal, European)]","Rate your level of agreement for each of the following statements  [I buy seasonal products]","Rate your level of agreement for each of the following statements  [I buy locally produced foods]","Rate your level of agreement for each of the following statements  [I eat a vegetarian meal]","Rate your level of agreement for each of the following statements  [I use the public transportation ]","Rate your level of agreement for each of the following statements  [I cycle instead of drive]","Rate your level of agreement for each of the following statements  [I buy food closer to its expiration date to help supermarkets avoid waste]","Rate your level of agreement for each of the following statements  [I turn off the lights when leaving a place]","Rate your level of agreement for each of the following statements  [I collect and recycle used paper]","Rate your level of agreement for each of the following statements  [I collect and recycle food waste]","Rate your level of agreement for each of the following statements  [I collect and recycle packages ]","Rate your level of agreement for each of the following statements  [I collect and recycle empty glass bottles]","Rate your level of agreement for each of the following statements  [I turn off the water while brushing my teeth]","Rate your level of agreement for each of the following statements  [I turn off the water while shaving]","Rate your level of agreement for each of the following statements  [I try to consume less in general]","Rate your level of agreement for each of the following statements  [I lower the thermostat during the night]","Rate your level of agreement for each of the following statements  [I unplug unused electronics]","Rate your level of agreement for each of the following statements  [It is important to me that the products I use do not harm the environment ]","Rate your level of agreement for each of the following statements  [I consider the potential environmental impact of my actions when making many of my decisions]","Rate your level of agreement for each of the following statements  [My purchase habits are affected by my concern for our environment ]","Rate your level of agreement for each of the following statements  [I am concerned about wasting the resources of our planet]","Rate your level of agreement for each of the following statements  [I would describe myself as environmentally responsible]","Rate your level of agreement for each of the following statements  [I am willing to be inconvenienced in order to take actions that are more environmentally friendly ]","Do you know the difference between renewable and non-renewable energy?","Which of the following technologies are considered as renewable from your experience? [Solar energy]","Which of the following technologies are considered as renewable from your experience? [Fossil Fuels ]","Which of the following technologies are considered as renewable from your experience? [Natural Gas]","Which of the following technologies are considered as renewable from your experience? [Wind Energy]","Which of the following technologies are considered as renewable from your experience? [Hydrogen]","Which of the following technologies are considered as renewable from your experience? [Uranium]","Which of the following technologies are considered as renewable from your experience? [Hydropower]","Which of the following technologies are considered as renewable from your experience? [Geothermal Energy ]","Which of the following technologies are considered as renewable from your experience? [Coal]","Which of the following technologies are considered as renewable from your experience? [Crude Oil]","Are you aware of the Paris Agreement ?","Are you aware of the European Green Deal ?","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Gasoline Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Diesel Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Liquefied Petroleum Vehicles]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Ethanol Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Compressed Natural Gas Vehicles]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Biodiesel Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Electric Batteries Vehicles ]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Hybrid Vehicles]","Are you aware of the following available technologies in the transportation ? (You can choose multiple answers) [Hydrogen Vehicles]","To what extent do you agree with the following statements ? [I am following the news related to the latest environmental laws in Belgium]","To what extent do you agree with the following statements ? [I am following the news related to the latest environmental laws in European Union]","To what extent do you agree with the following statements ? [I am following the news related to transportation sector ]","To what extent do you agree with the following statements ? [I am usually updated of the existing and available technologies in the energy sector ]","To what extent do you agree with the following statements ? [I usually inform my friends and family for any updates related with energy transition and climate change]","To what extent do you agree with the following statements ? [I can easily understand the technical aspects of a new technology]","To what extent do you agree with the following statements ? [My friends think that climate change is real]","To what extent do you agree with the following statements ? [My family would definitely support me towards an environmental friendly behaviour]","To what extent do you agree with the following statements ? [My social media followers and friends believe that we should protect our planet]","To what extent do you agree with the following statements ? [My colleagues have environmental awareness  ]","To what extent do you agree with the following statements ? [In my community, people recycling very often]","To what extent do you agree with the following statements ? [In my community, people use public transportation more often than cars]","To what extent do you agree with the following statements ? [Based on your experience, humans are responsible for climate change]","In which region of Belgium do you currently live ?","What is your age?","What gender do you identify with?","What is the highest degree or level of education you have completed?","What is your monthly household net income?","What type of community do you live in?","Total time","Group time: Disclaimer ","Question time: G01Q93","Group time: Attributes","Question time: G02Q16","Question time: G02Q17","Question time: G02Q22","Group time: Pro-existing environmental friendly behaviour","Question time: G10Q98","Group time: Green Scale","Question time: G11Q99","Group time: Technical Awareness ","Question time: G12Q100","Question time: G05Q19","Question time: G12Q101","Question time: G12Q102","Question time: G12Q103","Question time: G12Q104","Group time: Subjective Norms","Question time: G13Q105","Group time: Demographical Questions","Question time: country","Question time: DQ0001","Question time: DQ0002","Question time: DQ0003","Question time: DQ0004","Question time: residence"
"488","2022-01-19 00:42:46","19","fr","1057284638","2022-01-19 00:36:57","2022-01-19 00:42:46","I do consent to continue with the survey","Yes","2-3 times a week","I don't care at all","I do care","I do care","I don't care at all","Sometimes","Often","Never","Always","Non Applicable","Sometimes","Always","Non Applicable","Never","Non Applicable","Always","Always","Always","Sometimes","Always","Never","Somewhat Disagree","Somewhat Disagree","Strongly Disagree","Neutral","Strongly Disagree","Somewhat Disagree","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","No","Yes","Yes","No","Disagree","Strongly Disagree","Neutral","Neutral","Neutral","Neutral","Strongly Agree","Agree","Somewhat Agree","Neutral","Strongly Agree","Somewhat Agree","Neutral","Wallonia","18-24","Female","Bachelor Degree","More than 4,000€","Small City or Town","357.53","","7.41","","3.85","4.5","34.45","","71.25","","44.89","","5.67","17.95","3.68","4.31","16.17","56.76","","43.35","","5.15","2.84","3.11","10.12","11.82","10.25"
"489","2022-01-19 00:48:41","19","fr","692351961","2022-01-19 00:44:17","2022-01-19 00:48:41","I do consent to continue with the survey","Yes","Monthly","I do care","Neutral","I do care a lot","I don't care at all","Often","Sometimes","Always","Often","Never","Sometimes","Often","Sometimes","Often","Always","Always","Always","Non Applicable","Always","Often","Never","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Yes","Yes","No","No","Yes","No","No","Yes","No","No","No","Yes","Not sure","Yes","Yes","No","Yes","No","No","Yes","Yes","No","Somewhat Disagree","Somewhat Agree","Neutral","Somewhat Agree","Agree","Somewhat Disagree","Agree","Strongly Agree","Somewhat Agree","Somewhat Disagree","Somewhat Agree","Somewhat Disagree","Strongly Agree","Flanders","25-34","Female","Master Degree","1,500€ - 1,999€","Large City","272.85","","5.19","","3.91","6.58","30.54","","60.79","","22.32","","5.6","16.07","4.27","4.97","20.83","29.08","","29.68","","5.55","4.52","6.48","4.37","5.82","6.28"
"490","2022-01-19 01:07:07","19","fr","1461011480","2022-01-19 01:00:33","2022-01-19 01:07:07","I do consent to continue with the survey","Yes","Every Day","Neutral","I do care","I do care","I don't care","Often","Often","Sometimes","Often","Never","Non Applicable","Often","Often","Never","Always","Often","Always","Sometimes","Often","Often","Sometimes","Neutral","Somewhat Agree","Neutral","Somewhat Agree","Neutral","Neutral","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","Not sure","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Somewhat Agree","Strongly Disagree","Somewhat Agree","Disagree","Strongly Disagree","Strongly Agree","Strongly Agree","Strongly Agree","Agree","Somewhat Agree","Neutral","Neutral","Strongly Agree","Brussels Capital","18-24","Male","Bachelor Degree","Prefer not to say","Large City","400.93","","7.4","","3.4","7.11","44.4","","83.17","","66.59","","11.24","18.26","5.11","5.43","22.72","48.89","","43.57","","5.25","4.4","3","9.14","4.61","7.24"
"492","2022-01-19 01:21:28","19","fr","993427178","2022-01-19 01:15:09","2022-01-19 01:21:28","I do consent to continue with the survey","Yes","Less than once a month","Neutral","I do care","I do care a lot","I don't care at all","Sometimes","Sometimes","Always","Always","Non Applicable","Never","Always","Often","Often","Always","Non Applicable","Always","Non Applicable","Often","Always","Always","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Neutral","Somewhat Agree","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Not sure","Yes","Yes","No","No","No","No","Yes","Yes","No","Somewhat Disagree","Somewhat Disagree","Somewhat Disagree","Neutral","Disagree","Neutral","Somewhat Agree","Disagree","Somewhat Agree","Neutral","Somewhat Agree","Disagree","Agree","Wallonia","18-24","Other","High School","Prefer not to say","Rural area","387.95","","21.29","","3.65","5.44","41.27","","77.58","","41.45","","5.12","23.46","4.38","4.94","25.69","47.35","","49.18","","4.96","3.15","3.5","7.76","11.94","5.84"
"493","2022-01-19 01:29:06","19","fr","256436107","2022-01-19 01:20:06","2022-01-19 01:29:06","I do consent to continue with the survey","No","Never","I do care a lot","I do care a lot","I do care a lot","I don't care at all","Sometimes","Sometimes","Often","Never","Never","Often","Often","Always","Sometimes","Always","Always","Sometimes","Always","Often","Never","Never","Neutral","Neutral","Somewhat Agree","Somewhat Agree","Neutral","Neutral","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Not sure","Not sure","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Neutral","Neutral","Agree","Strongly Agree","Neutral","Strongly Agree","Somewhat Disagree","Strongly Agree","Neutral","Strongly Disagree","Neutral","Somewhat Disagree","Neutral","Wallonia","45-54","Male","High School","2,500€ - 2,999€","Small City or Town","547.11","","11.03","","5.72","6.12","63.08","","123.95","","59.4","","15.34","20.04","4.72","5.76","44.09","54.66","","71.7","","6.4","4.69","4.31","11.06","28.37","6.67"
"494","2022-01-19 01:43:48","19","fr","447520033","2022-01-19 01:36:08","2022-01-19 01:43:48","I do consent to continue with the survey","Yes","Every Day","I don't know","I do care a lot","I do care a lot","I don't care at all","Sometimes","Sometimes","Non Applicable","Often","Never","Often","Always","Often","Often","Often","Often","Often","Always","Often","Always","Never","Strongly Agree","Agree","Neutral","Strongly Agree","Neutral","Strongly Agree","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","Somewhat Agree","Somewhat Agree","Neutral","Somewhat Agree","Neutral","Neutral","Agree","Agree","Agree","Neutral","Strongly Agree","Strongly Disagree","Strongly Agree","Brussels Capital","25-34","Female","Bachelor Degree","Less than 1499€","Large City","468.44","","9.74","","5.76","8.22","51.6","","109.76","","47.3","","7.2","55.52","4.26","4.48","13.38","39.68","","49.66","","7.02","6.99","10.35","7.39","11.81","18.32"
"495","2022-01-19 02:15:29","19","fr","1606015059","2022-01-19 02:10:11","2022-01-19 02:15:29","I do consent to continue with the survey","No","Less than once a month","I do care","I do care","I do care a lot","I don't care at all","Often","Often","Non Applicable","Sometimes","Sometimes","Often","Always","Always","Always","Always","Always","Often","Non Applicable","Always","Non Applicable","Often","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Somewhat Agree","Somewhat Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Not sure","Not sure","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Strongly Agree","Strongly Agree","Somewhat Agree","Neutral","Somewhat Agree","Neutral","Strongly Agree","Wallonia","54-65","Female","Bachelor Degree","2,500€ - 2,999€","Rural area","326.67","","7.15","","14.98","15.27","40.73","","67.21","","25.81","","9.91","23.16","4.74","3.93","14.75","25.51","","34.23","","7.39","4.36","3.21","5.8","13.94","4.59"
"496","2022-01-19 03:39:57","19","fr","408872146","2022-01-19 03:34:57","2022-01-19 03:39:57","I do consent to continue with the survey","Yes","Less than once a month","I do care","I do care a lot","I do care a lot","I do care a lot","Often","Often","Always","Sometimes","Sometimes","Often","Often","Often","Often","Often","Often","Always","Always","Always","Always","Always","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Yes","Yes","No","No","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","Yes","No","Yes","No","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Neutral","Strongly Agree","Wallonia","45-54","Female","High School","3,000€ - 3,999€","Rural area","308.57","","9.13","","4.81","9.05","34.79","","65.26","","20.8","","6.96","30.03","5.71","6.96","17.48","17.71","","38.49","","6.84","5.54","6.2","6.17","8.93","7.71"
"498","2022-01-19 07:02:11","19","fr","2000987779","2022-01-19 06:52:08","2022-01-19 07:02:11","I do consent to continue with the survey","Yes","2-3 times a week","I don't care at all","I do care","I do care","I don't care at all","Often","Often","Never","Often","Often","Sometimes","Always","Sometimes","Often","Sometimes","Sometimes","Always","Non Applicable","Often","Always","Sometimes","Somewhat Agree","Agree","Neutral","Agree","Neutral","Somewhat Agree","Not sure","Yes","No","Yes","Yes","No","No","Yes","Yes","No","No","Not sure","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","Somewhat Agree","Neutral","Somewhat Agree","Neutral","Somewhat Agree","Agree","Neutral","Strongly Disagree","Strongly Agree","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Neutral","Wallonia","18-24","Female","High School","2,000€ - 2,499€","Rural area","607.95","","13.32","","6.95","10.19","55.79","","116.3","","64.55","","10.39","96.59","7.89","9.5","38.02","49.98","","64","","12.97","4.3","4.18","11.26","11.17","20.6"
"501","2022-01-19 09:09:19","19","fr","227379202","2022-01-19 09:03:48","2022-01-19 09:09:19","I do consent to continue with the survey","Yes","Every Day","I do care","I do care a lot","I do care a lot","Neutral","Sometimes","Never","Always","Always","Always","Sometimes","Always","Always","Sometimes","Always","Always","Always","Non Applicable","Often","Always","Always","Strongly Agree","Agree","Agree","Agree","Somewhat Agree","Somewhat Agree","Yes","Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","Yes","Yes","Yes","Somewhat Agree","Neutral","Neutral","Strongly Disagree","Neutral","Strongly Disagree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Agree","Somewhat Agree","Somewhat Agree","Wallonia","18-24","Female","Bachelor Degree","1,500€ - 1,999€","Small City or Town","337.63","","8.41","","3.76","6.03","42.43","","63.62","","38.49","","5.35","29.08","4.21","3.76","26.11","35.97","","29.96","","5.26","4.94","3.07","5.53","13.05","8.6"
"503","2022-01-19 09:20:21","19","fr","1091246863","2022-01-19 09:13:06","2022-01-19 09:20:21","I do consent to continue with the survey","Yes","Every Day","I do care","I do care","I do care a lot","I don't care at all","Sometimes","Often","Always","Often","Never","Sometimes","Always","Never","Always","Sometimes","Always","Always","Non Applicable","Sometimes","Often","Sometimes","Somewhat Agree","Neutral","Somewhat Disagree","Somewhat Agree","Somewhat Disagree","Neutral","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Somewhat Disagree","Somewhat Agree","Agree","Neutral","Disagree","Disagree","Agree","Agree","Neutral","Neutral","Agree","Somewhat Disagree","Strongly Agree","Wallonia","18-24","Female","Bachelor Degree","Less than 1499€","Small City or Town","428.31","","29.65","","6.42","8.6","46.44","","75.23","","34.82","","6.5","34.24","4.16","5.68","43.3","41.78","","36.5","","5.58","4.09","3.31","7.95","17.96","16.1"
"504","2022-01-19 09:20:20","19","fr","86826237","2022-01-19 09:14:36","2022-01-19 09:20:20","I do consent to continue with the survey","No","Less than once a month","Neutral","I do care","I do care","I don't care at all","Sometimes","Often","Sometimes","Always","Never","Never","Always","Often","Often","Never","Often","Always","Always","Often","Always","Never","Somewhat Agree","Somewhat Agree","Neutral","Somewhat Agree","Neutral","Somewhat Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Not sure","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Strongly Disagree","Strongly Disagree","Agree","Somewhat Agree","Strongly Disagree","Agree","Agree","Agree","Agree","Neutral","Agree","Somewhat Agree","Agree","Wallonia","25-34","Male","Master Degree","2,000€ - 2,499€","Small City or Town","352.98","","8.54","","7.24","7.51","34.91","","79.87","","39.29","","7.76","14.86","6.14","4.54","22.77","38.53","","37.98","","5.68","4.22","3.33","8.18","13.98","7.65"
"505","2022-01-19 09:31:22","19","fr","1659532630","2022-01-19 09:17:27","2022-01-19 09:31:22","I do consent to continue with the survey","Yes","Monthly","I do care","I do care a lot","Neutral","I don't care at all","Often","Sometimes","Always","Often","Sometimes","Sometimes","Always","Always","Always","Always","Always","Always","Always","Sometimes","Always","Sometimes","Neutral","Somewhat Agree","Neutral","Agree","Neutral","Agree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Not sure","Not sure","Yes","Yes","No","No","Yes","No","No","Yes","No","Somewhat Agree","Somewhat Disagree","Somewhat Agree","Somewhat Disagree","Disagree","Agree","Agree","Agree","Strongly Agree","Somewhat Agree","Agree","Somewhat Disagree","Agree","Wallonia","18-24","Female","Master Degree","2,500€ - 2,999€","Rural area","811.31","","6.67","","3.58","11.59","37.36","","85.18","","49.32","","5.73","277.97","4.41","5.06","154.26","53.18","","39","","4.81","4.63","25.27","13.37","18.65","11.27"
"506","2022-01-19 09:26:08","19","fr","1304158824","2022-01-19 09:18:07","2022-01-19 09:26:08","I do consent to continue with the survey","Yes","Monthly","I don't care","I do care","I do care","I don't care at all","Often","Often","Never","Often","Often","Never","Often","Sometimes","Often","Often","Always","Always","Always","Sometimes","Sometimes","Sometimes","Somewhat Agree","Neutral","Somewhat Agree","Somewhat Agree","Neutral","Somewhat Disagree","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Neutral","Neutral","Strongly Disagree","Somewhat Agree","Strongly Disagree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Neutral","Somewhat Agree","Somewhat Agree","Neutral","Somewhat Disagree","Wallonia","18-24","Male","Bachelor Degree","Prefer not to say","Rural area","489.63","","7.61","","4.05","12","46.31","","91.85","","60.29","","9.6","63.05","7.18","4.14","27.52","41.91","","53.62","","6.93","5.95","4.26","23.77","9.77","9.82"
"507","2022-01-19 09:25:09","19","fr","1847115568","2022-01-19 09:18:23","2022-01-19 09:25:09","I do consent to continue with the survey","Yes","Less than once a month","Neutral","I do care a lot","I do care a lot","I do care","Sometimes","Often","Never","Often","Never","Sometimes","Always","Always","Always","Often","Always","Always","Always","Always","Always","Always","Somewhat Agree","Agree","Somewhat Agree","Strongly Agree","Neutral","Somewhat Agree","Not sure","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Neutral","Neutral","Somewhat Disagree","Disagree","Strongly Disagree","Disagree","Strongly Agree","Agree","Somewhat Agree","Neutral","Somewhat Agree","Somewhat Disagree","Strongly Agree","Wallonia","18-24","Female","Bachelor Degree","More than 4,000€","Rural area","415.89","","16.27","","4.18","9.36","40.06","","62.29","","35.98","","6.43","22.74","5.12","3.84","83.07","30.86","","49.21","","4.73","3.54","2.8","7.59","18.85","8.97"
"509","2022-01-19 09:35:34","19","fr","230964566","2022-01-19 09:25:54","2022-01-19 09:35:34","I do consent to continue with the survey","Yes","2-3 times a week","Neutral","I do care","I do care","Neutral","Sometimes","Sometimes","Always","Often","Sometimes","Never","Always","Sometimes","Sometimes","Often","Always","Always","Non Applicable","Sometimes","Always","Always","Somewhat Agree","Neutral","Somewhat Agree","Somewhat Agree","Neutral","Strongly Agree","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Strongly Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Strongly Agree","Strongly Agree","Strongly Agree","Neutral","Agree","Somewhat Disagree","Strongly Agree","Wallonia","18-24","Female","Bachelor Degree","2,000€ - 2,499€","Suburb near a large city","588.49","","4.24","","4.18","5.79","19.29","","158.03","","101.54","","5.6","30.82","6.09","5.98","24.2","64.31","","59.62","","18.77","4.71","4.38","16.31","40.75","13.88"
"510","2022-01-19 09:32:06","19","fr","666174307","2022-01-19 09:26:02","2022-01-19 09:32:06","I do consent to continue with the survey","No","Less than once a month","Neutral","I do care a lot","I do care","I do care","Often","Often","Sometimes","Sometimes","Never","Never","Always","Often","Sometimes","Often","Sometimes","Often","Never","Often","Always","Sometimes","Somewhat Agree","Neutral","Neutral","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","Yes","Yes","Yes","No","Somewhat Agree","Somewhat Agree","Somewhat Disagree","Neutral","Somewhat Disagree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Neutral","Somewhat Disagree","Strongly Agree","Wallonia","45-54","Female","Master Degree","2,500€ - 2,999€","Small City or Town","371.24","","15.93","","5.15","5.36","31.63","","83.13","","49.14","","5.61","16.63","4.81","4.34","21.08","40.36","","54.04","","5.7","4.6","4.09","6.29","5.05","8.3"
"512","2022-01-19 09:36:59","19","fr","1180889267","2022-01-19 09:29:07","2022-01-19 09:36:59","I do consent to continue with the survey","Yes","2-3 times a week","Neutral","I do care a lot","I do care","I don't care","Often","Often","Always","Often","Never","Often","Always","Often","Always","Always","Always","Always","Non Applicable","Always","Always","Sometimes","Strongly Agree","Strongly Agree","Agree","Strongly Agree","Somewhat Agree","Somewhat Agree","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No","No","Yes","Yes","No","No","Yes","Yes","No","Yes","No","Neutral","Neutral","Somewhat Disagree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Agree","Somewhat Agree","Strongly Agree","Somewhat Agree","Somewhat Agree","Strongly Agree","Strongly Agree","Wallonia","18-24","Female","Master Degree","Prefer not to say","Rural area","481.86","","14.56","","3.67","13.58","58.25","","81.41","","56.59","","9.35","36.69","4.46","4.41","16.43","76.77","","53.63","","7.08","3.94","4.64","13.36","8.67","14.37"
"513","2022-01-19 09:48:53","19","fr","2122165647","2022-01-19 09:41:58","2022-01-19 09:48:53","I do consent to continue with the survey","Yes","Every Day","I don't care at all","I do care a lot","I do care a lot","I don't care at all","Sometimes","Never","Never","Always","Never","Sometimes","Often","Often","Sometimes","Never","Always","Always","Never","Never","Always","Sometimes","Somewhat Disagree","Disagree","Strongly Disagree","Disagree","Strongly Disagree","Neutral","Not sure","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","No","No","No","Yes","Yes","No","No","No","No","No","Yes","No","Disagree","Strongly Disagree","Neutral","Strongly Disagree","Strongly Disagree","Somewhat Disagree","Somewhat Agree","Somewhat Agree","Somewhat Agree","Neutral","Somewhat Agree","Disagree","Agree","Wallonia","18-24","Female","High School","3,000€ - 3,999€","Rural area","423.91","","11.24","","6.94","7.53","41.06","","97.3","","60.19","","6.86","21.11","3.45","3.74","18.1","65.99","","32.17","","4.37","4.72","4.35","10.34","18.89","5.56"
"514","2022-01-19 09:48:14","19","fr","1812689682","2022-01-19 09:42:35","2022-01-19 09:48:14","I do consent to continue with the survey","No","Never","I don't know","I do care","I do care","I don't know","Often","Often","Sometimes","Always","Non Applicable","Non Applicable","Often","Often","Often","Often","Sometimes","Always","Always","Often","Always","Sometimes","Somewhat Agree","Neutral","Neutral","Agree","Somewhat Agree","Somewhat Agree","Not sure","Yes","No","No","Yes","Yes","No","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","Yes","Yes","No","Somewhat Agree","Neutral","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Neutral","Agree","Neutral","Somewhat Agree","Somewhat Agree","Agree","Neutral","Agree","Wallonia","18-24","Female","High School","Prefer not to say","Small City or Town","348.16","","8.83","","5.06","6.24","32.25","","81.59","","43.91","","5.3","24.17","3.33","4.85","19.42","39.43","","38.48","","4.63","4.18","2.75","10.6","6.94","6.2"
"515","2022-01-19 09:53:04","19","fr","1018781579","2022-01-19 09:47:21","2022-01-19 09:53:04","I do consent to continue with the survey","No","Never","I don't care at all","I do care","I do care a lot","I don't care at all","Often","Sometimes","Always","Sometimes","Never","Sometimes","Always","Often","Always","Sometimes","Always","Always","Non Applicable","Often","Never","Often","Neutral","Somewhat Disagree","Somewhat Disagree","Agree","Somewhat Disagree","Somewhat Disagree","Yes","Yes","No","No","Yes","No","No","Yes","Yes","No","No","Not sure","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","Somewhat Disagree","Somewhat Disagree","Disagree","Disagree","Disagree","Disagree","Strongly Agree","Agree","Somewhat Agree","Somewhat Agree","Agree","Disagree","Strongly Agree","Wallonia","25-34","Female","Bachelor Degree","1,500€ - 1,999€","Small City or Town","352.28","","17.8","","12.73","37.48","30.4","","80.43","","32.38","","6.47","17.8","4.44","5.05","15.79","27.88","","28.97","","4.56","4.08","4.25","3.76","7.06","10.95"
"522","2022-01-19 10:31:36","19","fr","210842602","2022-01-19 10:28:10","2022-01-19 10:31:36","I do consent to continue with the survey","Yes","2-3 times a week","I don't care","I do care a lot","I do care a lot","Neutral","Often","Often","Always","Always","Sometimes","Often","Often","Often","Often","Sometimes","Sometimes","Always","Always","Always","Always","Always","Somewhat Agree","Somewhat Agree","Somewhat Agree","Agree","Neutral","Somewhat Agree","Yes","Yes","No","Yes","No","No","No","No","No","No","No","Not sure","Not sure","Yes","Yes","No","No","No","No","No","Yes","No","Somewhat Disagree","Somewhat Disagree","Somewhat Agree","Somewhat Disagree","Somewhat Disagree","Disagree","Somewhat Agree","Somewhat Agree","Agree","Agree","Somewhat Agree","Agree","Somewhat Agree","Brussels Capital","25-34","Female","Master Degree","2,000€ - 2,499€","Large City","214.34","","5.53","","3.66","4.68","22.6","","45.16","","17.1","","5.81","17.29","4.98","4.53","14.25","16.29","","21.35","","4.1","3.59","3.36","3.7","6.73","9.63"
"523","2022-01-19 10:41:31","19","fr","1434346681","2022-01-19 10:37:42","2022-01-19 10:41:31","I do consent to continue with the survey","No","Less than once a month","I do care","I do care a lot","Neutral","I don't care","Sometimes","Sometimes","Never","Always","Never","Sometimes","Sometimes","Always","Always","Always","Always","Always","Always","Always","Sometimes","Never","Somewhat Agree","Agree","Somewhat Agree","Strongly Agree","Agree","Strongly Agree","Yes","Yes","No","No","Yes","Yes","No","No","Yes","No","No","No","No","Yes","Yes","No","No","No","Yes","Yes","Yes","No","Somewhat Agree","Neutral","Neutral","Somewhat Agree","Strongly Disagree","Agree","Strongly Agree","Strongly Agree","Strongly Agree","Somewhat Agree","Somewhat Disagree","Agree","Strongly Agree","Wallonia","18-24","Male","Bachelor Degree","Prefer not to say","Small City or Town","239.31","","7.87","","4.74","5.13","27.68","","48.39","","25.52","","5.62","14.26","4.47","2.71","12.67","22.29","","22.93","","4.66","3.73","3.26","7.58","11.54","4.26"
